user_id,segment,avg_completion_rate,avg_episodes_per_session,total_sessions,favourite_genre,subscription_tier
U000434,Casual Viewer,0.6087,14.0000,1,Horror,Standard
U000435,Binge Viewer,0.9737,8.0000,6,Drama,Basic
U000436,Casual Viewer,0.4754,6.0000,5,Action,Basic
U000437,Casual Viewer,0.6457,5.5000,8,Action,Basic
U000438,Casual Viewer,0.5333,5.0000,4,Thriller,Standard
U000439,Casual Viewer,0.7000,14.0000,1,Action,Standard
U000440,Binge Viewer,0.9286,6.5000,2,Comedy,Standard
U000441,Binge Viewer,0.7519,3.5556,9,Thriller,Basic
U000442,Binge Viewer,0.7929,5.8333,6,Drama,Basic
U000443,Binge Viewer,0.8908,5.1667,6,Horror,Standard
U000444,Binge Viewer,0.8704,3.1111,9,Drama,Basic
U000445,Binge Viewer,0.8333,8.0000,2,Comedy,Premium
U000446,Casual Viewer,0.5273,4.0000,3,Action,Standard
U000447,Casual Viewer,0.8163,2.7143,7,Thriller,Premium
U000448,Casual Viewer,0.7500,4.6667,3,Documentary,Basic
U000449,Binge Viewer,0.7997,5.6000,10,Romance,Premium
U000450,Casual Viewer,0.8949,2.6250,8,Comedy,Premium
U000451,Casual Viewer,0.5208,2.6000,5,Documentary,Basic
U000452,Drop-off Risk,0.3472,2.5000,2,Action,Premium
U000453,Casual Viewer,0.6860,2.2000,5,Drama,Standard
U000454,Binge Viewer,0.7944,6.0000,5,Horror,Standard
U000455,Casual Viewer,0.6338,3.7500,4,Romance,Premium
U000456,Binge Viewer,0.7700,4.6667,6,Action,Basic
U000457,Casual Viewer,0.8923,2.0000,5,Action,Standard
U000458,Drop-off Risk,1.0000,1.0000,1,Action,Standard
U000459,Casual Viewer,0.8194,3.0000,4,Comedy,Standard
U000460,Casual Viewer,0.5377,9.6000,5,Romance,Standard
U000461,Casual Viewer,0.6830,7.0000,4,Thriller,Basic
U000462,Casual Viewer,0.7120,6.3750,8,Comedy,Standard
U000463,Casual Viewer,0.4651,2.0000,3,Comedy,Standard
U000464,Casual Viewer,0.4452,3.2000,5,Action,Standard
U000465,Casual Viewer,0.7110,3.0000,7,Action,Basic
U000466,Casual Viewer,0.7681,3.0000,3,Action,Premium
U000467,Casual Viewer,0.6682,4.1429,7,Documentary,Premium
U000468,Binge Viewer,0.7750,7.0000,4,Drama,Premium
U000469,Casual Viewer,0.7758,2.2000,5,Action,Standard
U000470,Drop-off Risk,1.0000,1.0000,1,Comedy,Standard
U000471,Casual Viewer,0.6882,3.7500,4,Action,Standard
U000472,Binge Viewer,0.8089,3.3750,8,Documentary,Premium
U000473,Casual Viewer,1.0000,1.7500,4,Action,Basic
U000474,Casual Viewer,0.4537,3.0000,8,Comedy,Standard
U000475,Binge Viewer,0.7854,3.2500,4,Thriller,Basic
U000476,Casual Viewer,0.6556,5.6667,3,Documentary,Standard
U000477,Casual Viewer,0.6143,3.5000,2,Action,Premium
U000478,Casual Viewer,0.7500,1.0000,2,Action,Premium
U000479,Binge Viewer,0.7532,7.2500,8,Thriller,Standard
U000480,Binge Viewer,0.9111,5.3333,6,Comedy,Premium
U000481,Casual Viewer,1.0000,1.0000,2,Comedy,Premium
U000482,Casual Viewer,0.8375,3.0000,4,Drama,Standard
U000483,Drop-off Risk,0.3250,4.0000,2,Comedy,Premium
U000484,Casual Viewer,0.6562,4.5000,4,Drama,Premium
U000485,Casual Viewer,0.5185,1.0000,3,Documentary,Premium
U000486,Casual Viewer,0.8750,2.0000,2,Romance,Premium
U000487,Casual Viewer,1.0000,2.0000,1,Romance,Basic
U000488,Binge Viewer,0.9750,10.5000,2,Drama,Basic
U000489,Casual Viewer,0.9333,1.4000,5,Comedy,Standard
U000490,Casual Viewer,0.6495,2.6667,6,Drama,Basic
U000491,Casual Viewer,0.6645,4.2500,8,Action,Standard
U000492,Casual Viewer,0.7058,5.0000,5,Comedy,Standard
U000493,Binge Viewer,0.8704,4.3333,3,Action,Basic
U000494,Casual Viewer,0.6338,5.5000,6,Comedy,Standard
U000495,Casual Viewer,0.6744,2.7500,4,Drama,Basic
U000496,Casual Viewer,0.7311,3.8333,6,Thriller,Basic
U000497,Binge Viewer,0.8433,4.7778,9,Comedy,Basic
U000498,Casual Viewer,0.4973,3.9000,10,Romance,Basic
U000499,Casual Viewer,0.5096,6.3333,6,Action,Premium
U000500,Casual Viewer,1.0000,1.0000,2,Drama,Basic
U000501,Casual Viewer,0.7352,5.3333,9,Animation,Basic
U000502,Casual Viewer,0.6000,6.0000,1,Comedy,Premium
U000503,Casual Viewer,0.5104,2.5000,4,Comedy,Standard
U000504,Casual Viewer,0.5125,3.2000,5,Thriller,Basic
U000505,Casual Viewer,0.6660,4.1250,8,Drama,Standard
U000507,Casual Viewer,0.6534,11.1667,6,Thriller,Standard
U000508,Casual Viewer,0.6975,10.5000,4,Comedy,Basic
U000509,Binge Viewer,0.7505,4.2857,7,Drama,Premium
U000510,Binge Viewer,0.8494,11.2000,5,Documentary,Standard
U000511,Binge Viewer,0.8109,5.5714,7,Thriller,Standard
U000512,Casual Viewer,0.6389,2.5000,4,Sci-Fi,Basic
U000513,Casual Viewer,0.6745,2.4000,5,Drama,Basic
U000514,Casual Viewer,0.5800,5.0000,4,Comedy,Basic
U000515,Casual Viewer,0.7611,2.6250,8,Comedy,Standard
U000516,Binge Viewer,0.7639,9.0000,3,Reality,Standard
U000517,Casual Viewer,0.5417,10.5000,2,Action,Standard
U000518,Drop-off Risk,0.3569,4.5000,4,Comedy,Basic
U000519,Binge Viewer,0.8551,5.0000,3,Animation,Basic
U000520,Casual Viewer,0.7386,2.6000,5,Comedy,Standard
U000521,Casual Viewer,0.6667,4.0000,2,Action,Standard
U000522,Casual Viewer,0.6098,4.0000,7,Comedy,Standard
U000523,Casual Viewer,0.6205,6.1429,7,Romance,Basic
U000524,Binge Viewer,0.8680,9.8333,6,Thriller,Premium
U000525,Casual Viewer,0.6750,2.8000,5,Drama,Basic
U000526,Casual Viewer,0.6389,6.2500,4,Drama,Premium
U000527,Casual Viewer,0.6330,3.8333,6,Action,Premium
U000528,Casual Viewer,0.6659,6.1429,7,Romance,Standard
U000529,Binge Viewer,0.9000,8.5000,2,Drama,Basic
U000530,Binge Viewer,0.9118,3.7500,8,Comedy,Standard
U000531,Casual Viewer,0.9250,2.5000,4,Action,Premium
U000532,Binge Viewer,0.8167,5.5000,12,Action,Standard
U000533,Binge Viewer,0.8974,3.6667,3,Comedy,Standard
U000534,Casual Viewer,0.7002,4.1250,8,Animation,Basic
U000535,Casual Viewer,0.5556,5.0000,4,Action,Standard
U000536,Casual Viewer,0.9000,1.8000,5,Comedy,Standard
U000537,Casual Viewer,0.6409,4.2500,4,Drama,Basic
U000538,Casual Viewer,0.8250,3.0000,9,Documentary,Basic
U000539,Casual Viewer,0.5662,5.7143,7,Sci-Fi,Standard
U000540,Casual Viewer,0.7905,1.2857,7,Sci-Fi,Basic
U000541,Casual Viewer,0.8869,2.8750,8,Action,Premium
U000542,Binge Viewer,0.8410,3.2000,5,Action,Basic
U000543,Casual Viewer,0.7378,5.5000,6,Action,Standard
U000544,Casual Viewer,0.5514,4.0000,3,Horror,Standard
U000545,Binge Viewer,0.8014,8.1250,8,Action,Basic
U000546,Casual Viewer,0.5883,2.0000,7,Comedy,Basic
U000547,Casual Viewer,0.8042,3.0000,5,Documentary,Premium
U000548,Casual Viewer,0.9250,2.5000,4,Action,Standard
U000549,Drop-off Risk,0.3861,3.0000,4,Action,Basic
U000550,Casual Viewer,0.7500,6.0000,2,Documentary,Standard
U000551,Casual Viewer,0.4348,10.0000,2,Sci-Fi,Premium
U000552,Casual Viewer,0.8375,2.5000,4,Comedy,Premium
U000553,Binge Viewer,0.7971,5.1429,7,Drama,Premium
U000554,Casual Viewer,0.4057,3.3333,6,Comedy,Basic
U000555,Casual Viewer,0.7241,2.8333,6,Drama,Standard
U000556,Casual Viewer,0.5900,3.8333,6,Drama,Basic
U000557,Binge Viewer,0.8862,7.7143,7,Comedy,Standard
U000558,Casual Viewer,0.7236,2.8333,6,Action,Premium
U000559,Casual Viewer,0.8095,2.6667,3,Thriller,Standard
U000560,Binge Viewer,0.7662,6.4444,9,Thriller,Standard
U000561,Casual Viewer,0.5929,5.2222,9,Drama,Standard
U000562,Binge Viewer,0.7980,3.5714,7,Drama,Standard
U000563,Casual Viewer,0.7190,3.5000,4,Documentary,Premium
U000564,Binge Viewer,0.8182,7.5000,2,Comedy,Premium
U000565,Casual Viewer,1.0000,1.0000,2,Comedy,Premium
U000566,Casual Viewer,0.7391,4.8750,8,Drama,Premium
U000567,Casual Viewer,0.7472,5.5000,4,Comedy,Premium
U000568,Casual Viewer,1.0000,2.2000,5,Comedy,Basic
U000569,Casual Viewer,0.7304,3.6667,6,Action,Standard
U000570,Casual Viewer,0.7340,6.8750,8,Action,Basic
U000571,Casual Viewer,0.6542,4.5000,4,Documentary,Standard
U000572,Casual Viewer,0.7403,5.4545,11,Drama,Basic
U000573,Casual Viewer,0.5512,6.0000,7,Comedy,Standard
U000574,Casual Viewer,0.7016,7.0000,6,Comedy,Basic
U000575,Casual Viewer,0.6703,7.0000,7,Thriller,Standard
U000576,Casual Viewer,0.5467,4.7500,4,Sci-Fi,Standard
U000577,Binge Viewer,0.8036,5.0000,5,Romance,Basic
U000578,Casual Viewer,0.5194,6.1667,6,Comedy,Standard
U000579,Binge Viewer,1.0000,4.5000,2,Animation,Basic
U000580,Casual Viewer,0.6359,8.5000,4,Action,Premium
U000581,Casual Viewer,0.7067,6.3750,8,Drama,Standard
U000582,Binge Viewer,0.9652,4.6000,5,Drama,Basic
U000583,Casual Viewer,1.0000,1.0000,2,Reality,Premium
U000584,Casual Viewer,0.8134,3.0000,8,Thriller,Basic
U000585,Casual Viewer,0.5889,1.5000,4,Documentary,Premium
U000586,Casual Viewer,1.0000,1.0000,2,Comedy,Standard
U000587,Casual Viewer,0.9000,3.0000,3,Comedy,Premium
U000588,Drop-off Risk,0.3847,6.2500,4,Comedy,Basic
U000589,Binge Viewer,0.7575,3.4000,5,Horror,Basic
U000590,Casual Viewer,0.6911,5.1667,12,Comedy,Basic
U000591,Binge Viewer,0.9722,10.3333,3,Action,Standard
U000592,Binge Viewer,0.8779,7.8000,5,Comedy,Basic
U000593,Binge Viewer,0.7606,4.6000,5,Horror,Premium
U000594,Binge Viewer,0.8290,6.0000,4,Action,Premium
U000595,Binge Viewer,0.7972,3.7500,8,Drama,Premium
U000596,Binge Viewer,0.8208,3.8333,6,Drama,Standard
U000597,Casual Viewer,0.8553,3.0000,4,Romance,Basic
U000598,Casual Viewer,0.7114,6.3333,6,Action,Standard
U000599,Binge Viewer,0.9321,4.6667,6,Romance,Basic
U000600,Binge Viewer,0.7790,4.8333,6,Action,Standard
U000601,Binge Viewer,0.8172,12.1250,8,Thriller,Standard
U000602,Casual Viewer,0.6667,1.0000,2,Comedy,Standard
U000603,Casual Viewer,0.9136,2.6250,8,Drama,Basic
U000604,Casual Viewer,0.6790,2.0000,4,Comedy,Premium
U000605,Binge Viewer,0.8636,3.6667,6,Drama,Basic
U000606,Casual Viewer,0.6514,4.7500,8,Drama,Basic
U000607,Casual Viewer,0.8125,2.0000,4,Action,Standard
U000608,Casual Viewer,1.0000,2.2857,7,Romance,Standard
U000609,Casual Viewer,0.7222,3.5000,4,Action,Standard
U000610,Casual Viewer,0.6524,11.5000,2,Drama,Basic
U000611,Casual Viewer,0.8476,2.2000,5,Action,Premium
U000612,Binge Viewer,0.8222,5.6667,3,Romance,Standard
U000613,Casual Viewer,0.7275,5.3333,3,Comedy,Basic
U000614,Casual Viewer,0.6296,7.1429,7,Action,Standard
U000615,Binge Viewer,0.7659,5.8333,6,Action,Premium
U000616,Casual Viewer,0.7422,4.8889,9,Drama,Standard
U000617,Casual Viewer,1.0000,1.3333,3,Thriller,Premium
U000618,Casual Viewer,0.6345,8.0000,8,Thriller,Premium
U000619,Casual Viewer,0.6859,6.0000,4,Action,Basic
U000620,Binge Viewer,0.9021,4.8333,6,Animation,Basic
U000621,Binge Viewer,0.7810,4.4444,9,Comedy,Standard
U000622,Drop-off Risk,1.0000,1.0000,1,Romance,Standard
U000623,Casual Viewer,0.5766,3.3333,6,Drama,Premium
U000624,Binge Viewer,0.7750,4.1429,7,Drama,Standard
U000625,Drop-off Risk,1.0000,1.0000,1,Romance,Basic
U000626,Casual Viewer,0.6492,7.0000,4,Sci-Fi,Basic
U000627,Casual Viewer,0.8472,2.7500,4,Action,Basic
U000628,Casual Viewer,0.8333,1.3333,3,Sci-Fi,Basic
U000629,Binge Viewer,0.8333,4.5000,2,Documentary,Premium
U000630,Casual Viewer,0.7142,5.2857,7,Animation,Basic
U000631,Casual Viewer,0.6482,6.8333,6,Action,Basic
U000632,Casual Viewer,0.5301,2.8000,5,Comedy,Premium
U000633,Binge Viewer,0.8611,4.5000,4,Romance,Basic
U000634,Binge Viewer,0.7917,5.2500,4,Action,Standard
U000635,Casual Viewer,0.5612,3.7143,7,Romance,Standard
U000636,Casual Viewer,1.0000,1.0000,4,Action,Standard
U000637,Drop-off Risk,0.1818,4.0000,1,Documentary,Basic
U000638,Binge Viewer,0.9262,3.7500,8,Drama,Premium
U000639,Casual Viewer,0.4065,3.8333,6,Action,Standard
U000640,Binge Viewer,0.9028,5.7500,4,Action,Basic
U000641,Binge Viewer,1.0000,6.0000,2,Drama,Standard
U000642,Binge Viewer,0.7579,3.6667,6,Action,Standard
U000643,Binge Viewer,0.9630,3.3333,3,Action,Standard
U000644,Casual Viewer,0.6982,2.8333,6,Romance,Basic
U000645,Casual Viewer,0.7333,1.3333,3,Action,Basic
U000646,Casual Viewer,0.7455,5.4167,12,Drama,Standard
U000647,Binge Viewer,0.9000,6.5000,2,Animation,Premium
U000648,Casual Viewer,0.6534,3.8000,5,Action,Premium
U000649,Binge Viewer,0.7726,4.2000,5,Drama,Standard
U000650,Casual Viewer,1.0000,1.0000,4,Animation,Standard
U000651,Binge Viewer,0.8508,8.8571,7,Action,Standard
U000652,Casual Viewer,1.0000,1.0000,3,Action,Premium
U000653,Binge Viewer,0.8929,7.7500,4,Drama,Basic
U000654,Casual Viewer,1.0000,1.0000,2,Drama,Premium
U000655,Casual Viewer,0.5319,4.2000,5,Action,Premium
U000656,Drop-off Risk,0.3360,5.0000,2,Action,Basic
U000657,Binge Viewer,0.7509,10.5000,4,Drama,Standard
U000658,Drop-off Risk,1.0000,1.0000,1,Sci-Fi,Premium
U000659,Casual Viewer,0.6955,3.7500,8,Comedy,Standard
U000660,Casual Viewer,0.6204,9.6000,5,Action,Basic
U000661,Casual Viewer,0.6096,4.6250,8,Action,Standard
U000662,Binge Viewer,0.8008,3.8750,8,Comedy,Standard
U000663,Casual Viewer,0.6275,5.2000,5,Comedy,Standard
U000664,Casual Viewer,0.6274,3.0000,7,Comedy,Basic
U000665,Binge Viewer,0.7692,4.0000,2,Drama,Premium
U000666,Casual Viewer,0.5457,2.6000,5,Reality,Premium
U000667,Casual Viewer,0.7695,1.2857,7,Action,Standard
U000668,Casual Viewer,0.8233,2.8000,5,Action,Standard
U000669,Casual Viewer,0.6911,4.0000,4,Drama,Standard
U000670,Casual Viewer,0.7071,13.3333,3,Action,Premium
U000671,Casual Viewer,0.6364,9.2500,4,Drama,Standard
U000672,Binge Viewer,0.7540,4.2222,9,Sci-Fi,Standard
U000673,Binge Viewer,0.9286,7.5000,2,Comedy,Premium
U000674,Casual Viewer,0.5926,7.6667,3,Drama,Basic
U000675,Casual Viewer,0.7812,2.5000,4,Thriller,Premium
U000676,Casual Viewer,0.6154,6.0000,7,Drama,Premium
U000677,Binge Viewer,0.9329,6.8333,6,Romance,Basic
U000678,Casual Viewer,0.6603,4.7500,8,Drama,Standard
U000679,Casual Viewer,0.5468,5.2000,5,Animation,Basic
U000680,Casual Viewer,0.8433,2.8571,7,Animation,Basic
U000681,Casual Viewer,0.6771,5.5000,4,Action,Premium
U000682,Casual Viewer,0.7000,3.5000,2,Comedy,Standard
U000683,Casual Viewer,0.4489,6.2500,4,Thriller,Standard
U000684,Casual Viewer,0.6229,2.8000,5,Action,Basic
U000685,Casual Viewer,0.4421,4.0000,5,Thriller,Basic
U000686,Casual Viewer,0.6433,7.4000,5,Action,Premium
U000687,Casual Viewer,0.6331,5.6000,5,Action,Basic
U000688,Binge Viewer,0.8400,6.5000,8,Thriller,Premium
U000689,Casual Viewer,0.5402,5.7500,4,Drama,Basic
U000690,Casual Viewer,0.6939,4.0000,10,Comedy,Standard
U000691,Casual Viewer,1.0000,1.0000,5,Documentary,Standard
U000692,Binge Viewer,0.8006,5.6667,3,Documentary,Premium
U000693,Casual Viewer,0.9167,1.6667,3,Comedy,Premium
U000694,Casual Viewer,0.7418,2.1000,10,Action,Standard
U000695,Binge Viewer,0.8775,10.3333,3,Comedy,Standard
U000696,Casual Viewer,0.6537,3.6667,3,Comedy,Basic
U000697,Casual Viewer,0.5625,9.0000,1,Romance,Basic
U000698,Casual Viewer,0.7333,8.3333,3,Drama,Standard
U000699,Binge Viewer,0.7900,4.7143,7,Action,Standard
U000700,Binge Viewer,0.8320,5.0000,5,Animation,Premium
U000701,Casual Viewer,0.5882,8.0000,3,Comedy,Premium
U000702,Casual Viewer,0.8029,2.7500,4,Drama,Standard
U000703,Casual Viewer,0.6702,7.2500,4,Animation,Premium
U000704,Casual Viewer,0.6580,6.7500,8,Thriller,Standard
U000705,Binge Viewer,0.9457,5.7500,4,Action,Basic
U000706,Casual Viewer,0.7500,2.0000,2,Documentary,Premium
U000707,Casual Viewer,0.6333,2.0000,3,Thriller,Standard
U000708,Casual Viewer,0.6556,3.6667,6,Horror,Standard
U000709,Binge Viewer,0.8000,4.0000,1,Reality,Standard
U000710,Casual Viewer,0.6514,4.4000,5,Thriller,Premium
U000711,Casual Viewer,0.5447,1.8571,7,Drama,Premium
U000712,Binge Viewer,0.9400,3.6000,5,Romance,Standard
U000713,Casual Viewer,0.8078,1.8571,7,Comedy,Standard
U000714,Casual Viewer,0.8667,1.0000,5,Action,Standard
U000715,Binge Viewer,0.9046,4.2000,5,Drama,Basic
U000716,Casual Viewer,0.6775,6.4000,5,Action,Basic
U000717,Casual Viewer,0.7346,2.5556,9,Drama,Basic
U000718,Casual Viewer,0.7471,5.7143,7,Drama,Standard
U000719,Casual Viewer,0.6194,9.6667,3,Drama,Basic
U000720,Casual Viewer,0.6526,6.5000,8,Thriller,Basic
U000721,Casual Viewer,0.6000,1.7500,4,Action,Basic
U000722,Binge Viewer,0.7765,4.5455,11,Drama,Premium
U000723,Casual Viewer,0.7795,2.8750,8,Action,Standard
U000724,Casual Viewer,0.4539,3.2857,7,Action,Premium
U000725,Binge Viewer,0.9000,5.8000,5,Documentary,Basic
U000726,Casual Viewer,0.5972,4.5000,4,Drama,Premium
U000727,Casual Viewer,0.6723,6.0000,5,Animation,Basic
U000728,Casual Viewer,0.7139,8.0000,4,Drama,Premium
U000729,Casual Viewer,0.6880,4.4000,5,Action,Standard
U000731,Binge Viewer,0.8722,4.0000,6,Action,Premium
U000732,Casual Viewer,0.9167,3.0000,2,Romance,Standard
U000733,Casual Viewer,0.6633,5.0000,9,Thriller,Basic
U000734,Casual Viewer,0.5589,6.0000,6,Drama,Premium
U000735,Casual Viewer,0.6451,2.0000,5,Drama,Standard
U000736,Binge Viewer,0.9037,5.2857,7,Comedy,Standard
U000737,Drop-off Risk,1.0000,1.0000,1,Drama,Premium
U000738,Casual Viewer,0.5811,3.0000,4,Sci-Fi,Basic
U000739,Drop-off Risk,1.0000,1.0000,1,Thriller,Basic
U000740,Casual Viewer,0.5531,3.8000,5,Comedy,Basic
U000741,Binge Viewer,0.9844,4.5000,4,Comedy,Standard
U000742,Casual Viewer,0.7023,9.1667,6,Comedy,Basic
U000743,Casual Viewer,0.8667,1.4000,5,Romance,Basic
U000744,Binge Viewer,0.8218,3.8750,8,Action,Basic
U000745,Binge Viewer,0.8524,5.0000,7,Action,Standard
U000746,Casual Viewer,0.7500,1.2000,5,Reality,Premium
U000747,Binge Viewer,0.7846,3.5000,6,Sci-Fi,Standard
U000748,Casual Viewer,0.7487,2.1667,6,Drama,Standard
U000749,Casual Viewer,0.7917,1.6667,3,Drama,Premium
U000750,Casual Viewer,0.6770,3.0000,5,Comedy,Basic
U000751,Casual Viewer,0.6409,4.8000,5,Action,Premium
U000752,Casual Viewer,0.9286,2.0000,4,Comedy,Basic
U000753,Casual Viewer,0.7277,8.3333,3,Drama,Basic
U000754,Casual Viewer,0.6270,6.0000,6,Drama,Standard
U000755,Casual Viewer,0.7287,5.1667,6,Documentary,Premium
U000756,Casual Viewer,0.7097,3.2500,8,Drama,Premium
U000757,Binge Viewer,0.7905,7.0000,3,Comedy,Standard
U000758,Casual Viewer,0.7438,6.5000,4,Animation,Standard
U000759,Casual Viewer,0.4795,5.2500,4,Horror,Premium
U000760,Binge Viewer,0.8889,5.5000,6,Horror,Standard
U000761,Casual Viewer,0.6725,2.8000,10,Drama,Standard
U000762,Casual Viewer,0.6870,5.0000,8,Horror,Premium
U000763,Casual Viewer,0.7008,5.2857,7,Thriller,Standard
U000764,Casual Viewer,0.7099,9.7500,4,Comedy,Basic
U000765,Casual Viewer,1.0000,1.0000,5,Documentary,Premium
U000766,Casual Viewer,0.5659,3.1667,6,Thriller,Basic
U000767,Casual Viewer,1.0000,1.0000,4,Action,Basic
U000768,Binge Viewer,0.8286,8.2857,7,Romance,Standard
U000769,Casual Viewer,0.5873,3.5000,10,Drama,Standard
U000770,Casual Viewer,0.6210,5.8000,5,Comedy,Basic
U000771,Casual Viewer,0.6611,4.8333,6,Drama,Standard
U000772,Casual Viewer,1.0000,1.0000,3,Animation,Standard
U000773,Casual Viewer,0.6429,3.5000,2,Comedy,Standard
U000774,Casual Viewer,0.7033,4.6000,5,Action,Standard
U000775,Casual Viewer,0.4589,5.2500,8,Comedy,Standard
U000776,Casual Viewer,0.7101,4.0000,4,Comedy,Premium
U000777,Drop-off Risk,0.5000,1.0000,1,Horror,Premium
U000778,Binge Viewer,0.7572,5.2000,5,Horror,Standard
U000779,Binge Viewer,0.7683,5.3333,6,Drama,Standard
U000780,Casual Viewer,0.7212,4.3333,3,Drama,Basic
U000781,Casual Viewer,0.6740,9.0000,3,Comedy,Standard
U000782,Binge Viewer,0.9773,3.2500,4,Drama,Basic
U000783,Casual Viewer,0.6485,5.1250,8,Drama,Premium
U000784,Casual Viewer,0.6937,6.4000,5,Action,Basic
U000785,Drop-off Risk,0.2824,3.6667,3,Documentary,Premium
U000786,Casual Viewer,0.6467,6.2727,11,Documentary,Premium
U000787,Casual Viewer,0.4297,8.0000,3,Comedy,Basic
U000788,Binge Viewer,0.8100,3.4444,9,Drama,Standard
U000789,Casual Viewer,0.5707,4.7500,4,Action,Basic
U000790,Casual Viewer,0.7205,6.3750,8,Drama,Standard
U000791,Casual Viewer,0.6457,4.3333,3,Action,Standard
U000792,Binge Viewer,0.7656,7.6667,6,Drama,Standard
U000793,Casual Viewer,0.5500,2.4286,7,Action,Premium
U000794,Casual Viewer,0.6167,10.0000,5,Action,Standard
U000795,Casual Viewer,0.7256,3.6000,5,Sci-Fi,Standard
U000796,Casual Viewer,1.0000,1.0000,2,Drama,Premium
U000797,Casual Viewer,0.6869,4.6667,3,Drama,Premium
U000798,Casual Viewer,0.7382,4.4444,9,Thriller,Premium
U000799,Casual Viewer,0.5563,8.6000,5,Action,Basic
U000800,Casual Viewer,0.5181,4.2500,4,Sci-Fi,Basic
U000801,Casual Viewer,0.5385,1.0000,2,Drama,Premium
U000802,Casual Viewer,0.5859,2.3333,3,Action,Basic
U000803,Casual Viewer,0.7536,1.8000,5,Drama,Standard
U000804,Binge Viewer,0.9107,3.7500,4,Animation,Premium
U000805,Casual Viewer,0.7181,7.2500,8,Animation,Standard
U000806,Casual Viewer,0.7143,2.7500,8,Romance,Standard
U000807,Casual Viewer,0.5000,12.0000,1,Drama,Basic
U000808,Binge Viewer,0.8611,3.6667,6,Romance,Standard
U000809,Casual Viewer,0.7407,2.8333,6,Comedy,Basic
U000810,Binge Viewer,0.8738,4.4000,5,Action,Premium
U000811,Binge Viewer,0.9143,6.5714,7,Horror,Standard
U000812,Binge Viewer,0.7826,3.3333,3,Comedy,Basic
U000813,Casual Viewer,0.4063,3.0000,3,Comedy,Premium
U000814,Casual Viewer,0.7150,4.8333,6,Drama,Standard
U000815,Binge Viewer,0.8453,5.2500,8,Sci-Fi,Premium
U000816,Casual Viewer,0.7552,2.3333,12,Action,Standard
U000817,Binge Viewer,0.7773,7.6000,5,Documentary,Basic
U000818,Drop-off Risk,0.1383,1.6667,3,Action,Standard
U000819,Binge Viewer,0.8265,6.6000,5,Drama,Standard
U000820,Casual Viewer,0.5067,4.2500,4,Action,Premium
U000821,Casual Viewer,0.6678,7.0000,5,Action,Standard
U000822,Casual Viewer,0.7143,4.7500,4,Action,Standard
U000823,Casual Viewer,0.7128,8.5000,6,Action,Standard
U000824,Binge Viewer,0.7983,8.0000,5,Drama,Basic
U000825,Binge Viewer,0.9109,7.8333,6,Documentary,Premium
U000826,Casual Viewer,0.6827,4.2857,7,Drama,Standard
U000827,Casual Viewer,0.6250,15.0000,1,Romance,Standard
U000828,Casual Viewer,0.6433,8.5714,7,Comedy,Basic
U000829,Casual Viewer,0.4000,2.0000,1,Comedy,Premium
U000830,Casual Viewer,0.5264,7.3333,3,Romance,Basic
U000831,Casual Viewer,0.6984,3.4286,7,Action,Standard
U000832,Binge Viewer,0.8750,6.5000,2,Drama,Standard
U000833,Casual Viewer,0.5133,3.0000,5,Drama,Basic
U000834,Casual Viewer,0.8364,1.4000,5,Action,Standard
U000835,Casual Viewer,0.6969,2.8571,7,Drama,Standard
U000836,Casual Viewer,0.6167,5.0000,5,Thriller,Basic
U000837,Casual Viewer,0.5833,1.5000,2,Comedy,Basic
U000838,Casual Viewer,0.7412,6.7500,8,Drama,Basic
U000839,Casual Viewer,0.6280,2.3333,6,Comedy,Premium
U000840,Casual Viewer,0.5833,6.0000,3,Drama,Standard
U000841,Casual Viewer,0.7128,7.0000,4,Comedy,Premium
U000842,Casual Viewer,0.7663,1.8571,7,Comedy,Premium
U000843,Drop-off Risk,0.3910,6.0000,2,Comedy,Standard
U000844,Binge Viewer,0.9286,4.3333,3,Comedy,Basic
U000845,Binge Viewer,0.9667,4.0000,6,Comedy,Standard
U000846,Casual Viewer,0.5873,1.1667,6,Thriller,Standard
U000847,Binge Viewer,0.8889,7.3333,3,Comedy,Standard
U000848,Binge Viewer,0.7681,6.7143,7,Drama,Standard
U000849,Binge Viewer,0.8008,4.2500,4,Comedy,Basic
U000850,Casual Viewer,0.6837,5.3333,3,Comedy,Standard
U000851,Casual Viewer,0.4996,3.6667,3,Animation,Premium
U000852,Binge Viewer,0.7804,5.8000,5,Drama,Premium
