content_id,title,genre,content_type,total_views,avg_completion_rate,content_length_mins,efficiency_score,tier,quadrant
C0402,Title_771,Thriller,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0639,Title_903,Reality,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0639,Title_887,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0404,Title_370,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0113,Title_848,Animation,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0900,Title_709,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0639,Title_769,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0404,Title_62,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0113,Title_563,Action,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0404,Title_914,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0113,Title_233,Reality,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0113,Title_178,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0113,Title_178,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0405,Title_173,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0405,Title_207,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0405,Title_239,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0405,Title_324,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0639,Title_40,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0639,Title_331,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0901,Title_362,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0404,Title_212,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0404,Title_143,Thriller,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0404,Title_143,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0899,Title_68,Thriller,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0641,Title_263,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0115,Title_319,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0403,Title_168,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0403,Title_188,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0115,Title_122,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0403,Title_202,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0899,Title_635,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0403,Title_29,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0640,Title_588,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0640,Title_200,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0403,Title_479,Thriller,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0640,Title_502,Sci-Fi,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0899,Title_861,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0899,Title_882,Thriller,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0900,Title_170,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0403,Title_90,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0403,Title_920,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0114,Title_291,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0657,Title_556,Animation,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0384,Title_266,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0384,Title_526,Documentary,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0366,Title_388,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0366,Title_512,Thriller,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0672,Title_757,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0146,Title_87,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0366,Title_981,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0146,Title_676,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0367,Title_187,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0367,Title_389,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0872,Title_108,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0672,Title_284,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0872,Title_13,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0367,Title_509,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0672,Title_234,Animation,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0146,Title_536,Action,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0367,Title_634,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0672,Title_119,Documentary,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0146,Title_465,Sci-Fi,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0367,Title_85,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0872,Title_400,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0872,Title_461,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0366,Title_410,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0147,Title_447,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0149,Title_125,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0366,Title_336,Horror,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0148,Title_98,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0364,Title_569,Sci-Fi,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0148,Title_817,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0674,Title_653,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0674,Title_575,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0364,Title_772,Sci-Fi,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0674,Title_53,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0148,Title_356,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0870,Title_566,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0674,Title_180,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0870,Title_593,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0870,Title_648,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0148,Title_178,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0365,Title_336,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0673,Title_574,Documentary,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0870,Title_937,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0673,Title_408,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0871,Title_441,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0366,Title_293,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0367,Title_903,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0671,Title_845,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0671,Title_781,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0146,Title_189,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0144,Title_526,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0873,Title_684,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0873,Title_703,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0670,Title_311,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0670,Title_311,Action,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0670,Title_200,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0670,Title_159,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0873,Title_820,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0669,Title_993,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0873,Title_872,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0370,Title_190,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0144,Title_117,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0370,Title_305,Documentary,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0669,Title_767,Action,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0143,Title_849,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0143,Title_849,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0669,Title_637,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0370,Title_596,Action,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0669,Title_584,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0873,Title_519,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0144,Title_740,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0144,Title_838,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0368,Title_864,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0671,Title_673,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0145,Title_967,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0145,Title_949,Animation,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0671,Title_33,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0671,Title_317,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0671,Title_224,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0368,Title_715,Thriller,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0145,Title_749,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0368,Title_888,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0369,Title_606,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0368,Title_932,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0369,Title_101,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0872,Title_95,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0369,Title_225,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0873,Title_239,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0145,Title_377,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0145,Title_349,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0369,Title_447,Action,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0675,Title_21,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0869,Title_661,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0384,Title_447,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0678,Title_518,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0360,Title_852,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0360,Title_914,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0360,Title_936,Thriller,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0152,Title_625,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0677,Title_988,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0361,Title_235,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0152,Title_481,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0152,Title_459,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0677,Title_634,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0867,Title_224,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0361,Title_64,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0361,Title_686,Reality,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0361,Title_710,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0151,Title_918,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0867,Title_515,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0867,Title_570,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0867,Title_656,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0677,Title_488,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0677,Title_404,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0866,Title_304,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0152,Title_917,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0149,Title_137,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0360,Title_758,Documentary,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0865,Title_513,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0359,Title_674,Sci-Fi,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0679,Title_357,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0679,Title_256,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0865,Title_694,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0153,Title_827,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0153,Title_749,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0360,Title_178,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0153,Title_578,Documentary,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0865,Title_836,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0360,Title_31,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0678,Title_741,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0360,Title_365,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0360,Title_411,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0865,Title_994,Horror,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0866,Title_130,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0153,Title_111,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0153,Title_11,Action,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0360,Title_685,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0151,Title_58,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0867,Title_83,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0362,Title_177,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0867,Title_92,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0149,Title_999,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0676,Title_323,Animation,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0363,Title_204,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0149,Title_934,Horror,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0676,Title_259,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0149,Title_909,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0149,Title_879,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0675,Title_992,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0868,Title_974,Action,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0149,Title_763,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0675,Title_888,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0363,Title_627,Reality,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0363,Title_838,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0869,Title_257,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0675,Title_703,Reality,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0364,Title_107,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0149,Title_445,Documentary,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0149,Title_445,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0149,Title_37,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0362,Title_942,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0362,Title_871,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0676,Title_468,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0676,Title_860,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0867,Title_92,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0151,Title_295,Sci-Fi,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0362,Title_261,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0362,Title_292,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0151,Title_10,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0362,Title_416,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0150,Title_933,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0868,Title_213,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0868,Title_292,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0868,Title_425,Horror,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0150,Title_713,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0868,Title_325,Sci-Fi,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0676,Title_748,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0150,Title_498,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0150,Title_473,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0676,Title_642,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0362,Title_744,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0150,Title_457,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0669,Title_579,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0874,Title_338,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0669,Title_349,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0661,Title_870,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0881,Title_245,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0135,Title_602,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0661,Title_676,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0881,Title_48,Horror,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0379,Title_681,Horror,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0379,Title_773,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0881,Title_504,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0661,Title_370,Thriller,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0135,Title_266,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0135,Title_229,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0135,Title_150,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0379,Title_968,Comedy,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0379,Title_976,Reality,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0134,Title_87,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0881,Title_794,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0134,Title_764,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0660,Title_833,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0881,Title_825,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0134,Title_622,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0379,Title_520,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0379,Title_414,Action,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0143,Title_502,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0379,Title_395,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0137,Title_118,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0378,Title_252,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0378,Title_257,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0136,Title_92,Romance,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0662,Title_866,Animation,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0378,Title_352,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0136,Title_87,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0662,Title_72,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0378,Title_433,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0662,Title_558,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0136,Title_591,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0662,Title_346,Action,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0136,Title_352,Action,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0880,Title_780,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0662,Title_123,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0379,Title_123,Reality,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0880,Title_960,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0379,Title_284,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0379,Title_308,Reality,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0134,Title_557,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0134,Title_496,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0134,Title_399,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0134,Title_39,Comedy,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0658,Title_991,Drama,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0658,Title_97,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0658,Title_948,Documentary,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0658,Title_795,Sci-Fi,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0383,Title_156,Drama,Movie,1,1.0000,30.0000,54.6314,Elite,Star Content
C0883,Title_910,Thriller,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0883,Title_962,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
C0884,Title_169,Romance,Series,1,1.0000,30.0000,54.6314,Elite,Star Content
